EMPLID,Name,AcademicPlan,Grad Year
0109542,"vkxae,dmnjo",F100-2208,20-21
0595813,"agayj,queoj",F100-2208,20-21
9012127,"frkwz,eljhv",F100-2208,19-20
7895512,"kfsos,teaqu",F100-2208,19-20
3630104,"lhklj,vdibb",F100-2208,19-20
7087228,"xraph,jvwyy",F100-2208,20-21
3517124,"cakfp,ccuje",F100-2208,19-20
8842333,"kyltj,rmkja",F100-2208,20-21
9895938,"wwyjb,dppjd",F100-2208,19-20
4090454,"mwbrn,wrwaz",F100-2208,20-21
1976770,"idncx,rqbne",F100-2208,20-21
2317087,"iwvii,nsirn",F100-2208,20-21
6748663,"xtrev,nqtrn",F100-2208,20-21
4594912,"lfswt,uhznl",F100-2208,20-21
4707031,"ukdye,mphld",F100-2208,19-20
5585758,"dpfgw,ctmsd",F100-2208,19-20
7904976,"zzrbo,ikvdp",F100-2208,20-21
3085718,"prmiu,qxuty",F100-2208,19-20
0029478,"qwdja,taniw",F100-2208,19-20
2904487,"vsmfl,tvaol",F100-2208,19-20
7227402,"twxpa,ggtib",F100-2208,20-21
1724924,"rynrl,sudko",F100-2208,19-20
0912198,"htmih,kalfa",F100-2208,19-20
7430740,"uddee,dneuc",F100-2208,19-20
3947373,"fjuul,mipdm",F100-2208,19-20
0764241,"tztya,hqshd",F100-2208,20-21
4329674,"ohmcy,ebqri",F100-2208,19-20
5720727,"tyvio,qdyia",F100-2208,20-21
2976138,"kmxmx,gkfhn",F100-2208,19-20
3846305,"tngvh,zrvcz",F100-2208,19-20
9502980,"eeebq,ejixv",F100-2208,19-20
6421081,"srbmn,iyipw",F100-2208,20-21
0274749,"oibrf,abctv",F100-2208,20-21
8226406,"uowkt,dsnpc",F100-2208,20-21
5271583,"glukf,rdwea",F100-2208,20-21
6944163,"dhiht,muinv",F100-2208,19-20
0225871,"leqsh,qkhfh",F100-2208,20-21
1119846,"bdumh,segqr",F100-2208,19-20
1082942,"qvbcu,cejci",F100-2208,19-20
2837966,"cohjr,bwbra",F100-2208,20-21
1888677,"pxqmd,tfhnz",F100-2208,19-20
0511028,"zfsrx,bghir",F100-2208,19-20
4983983,"xfmzj,crqse",F100-2208,20-21
5173472,"kxgrx,bwxlc",F100-2208,20-21
9027251,"mrsdu,fcrxe",F100-2208,20-21
7083111,"azizy,lgsqu",F100-2208,19-20
4018753,"iroyu,cngyf",F100-2208,20-21
3966736,"tzeya,yeugq",F100-2208,19-20
7141707,"ooicr,meqjc",F100-2208,20-21
7243278,"peevd,ddcti",F100-2208,20-21
3319655,"ppsov,monjj",F100-2208,20-21
7819066,"pwpfe,yzxrh",F100-2208,19-20
8713519,"fvboj,nmpcl",F100-2208,20-21
8018610,"ugtcp,ovrfh",F100-2208,20-21
9750007,"jfwzo,dncnk",F100-2208,19-20
3388482,"xauuq,kirwg",F100-2208,20-21
1212914,"iympc,aobkl",F100-2208,20-21
3629728,"gxmvk,iyiyd",F100-2208,20-21
1973354,"wqhws,fweor",F100-2208,19-20
7085375,"jdocs,yaqbx",F100-2208,20-21
7533824,"ybxkf,pueid",F100-2208,19-20
5125923,"jhkzb,ijzur",F100-2208,19-20
1451221,"vwpsx,psqnc",F100-2208,20-21
7237380,"azdyj,corrt",F100-2208,20-21
7197479,"vqmzw,bfihq",F100-2208,20-21
5361770,"fmsut,vnyuu",F100-2208,19-20
1230856,"vtujq,pudcv",F100-2208,20-21
9232234,"glqee,ktqho",F100-2208,19-20
8070102,"hywao,zyxej",F100-2208,20-21
2054769,"hyjor,lusbc",F100-2208,19-20
9633673,"hysra,elapg",F100-2208,19-20
5792475,"pdpjd,xaskm",F100-2208,19-20
5532063,"twjfs,kfhlj",F100-2208,20-21
7192601,"vkgpy,emszw",F100-2208,20-21
3735368,"kjumc,qqphi",F100-2208,19-20
0360152,"tlrho,dbtnx",F100-2208,20-21
1236408,"iciam,gztxn",F100-2208,19-20
9525911,"ltilr,acdev",F100-2208,20-21
9288064,"safgp,btuzs",F100-2208,20-21
9077670,"qcfcc,cafyb",F100-2208,19-20
7497064,"wcmzo,wrpfq",F100-2208,20-21
0668842,"dokan,hlnee",F100-2208,20-21
1442498,"ritgv,qirqg",F100-2208,19-20
5789261,"uxxuw,fzurl",F100-2208,20-21
5676064,"fmhpb,zkwjm",F100-2208,20-21
6115276,"kxuxi,ufass",F100-2208,19-20
1629228,"xdvqq,wmuxn",F100-2208,19-20
7113738,"ymekv,fnvjw",F100-2208,20-21
0140048,"comgx,bdlgz",F100-2208,20-21
1796673,"xroro,irlak",F100-2208,19-20
2185451,"gwqgm,ldrzm",F100-2208,20-21
6696696,"ccoco,reqtl",F100-2208,20-21
4756559,"xerma,ijuxl",F100-2208,20-21
9485780,"klaip,yccuf",F100-2208,19-20
4284332,"uroel,bwrtd",F100-2208,20-21
3312745,"lvtiu,bnpco",F100-2208,20-21
8560581,"ajdot,wqrvg",F100-2208,20-21
1121515,"dohpg,ajdls",F100-2208,19-20
6268887,"dodgr,mjvir",F100-2208,19-20
1645805,"casux,xvsft",F100-2208,20-21
4888698,"jrgwc,kbeuu",F100-2208,20-21
7841427,"dxlrj,vsshp",F100-2208,19-20
0555825,"izadi,loinu",F100-2208,20-21
0251291,"rsvzl,gccvj",F100-2208,20-21
1479058,"lploe,ihpkj",F100-2208,20-21
1406922,"gmjie,zwkwc",F100-2208,20-21
4875431,"hovur,fkwok",F100-2208,19-20
4958808,"mllza,cvrrf",F100-2208,19-20
2251735,"svfer,arscu",F100-2208,19-20
5735418,"pmioe,afscn",F100-2208,19-20
8011251,"whroo,zegok",F100-2208,20-21
7705690,"apkwr,xoeuz",F100-2208,19-20
3777743,"btlvt,wzzhi",F100-2208,20-21
1938866,"dxscm,fsxdr",F100-2208,19-20
0669312,"zvwtu,phnox",F100-2208,19-20
7468237,"oohwy,iglrl",F100-2208,19-20
5227999,"iydua,fkwuj",F100-2208,20-21
8696288,"caxwb,rvgxu",F100-2208,20-21
9147937,"lkcng,yajnd",F100-2208,20-21
4757484,"fvglq,tidve",F100-2208,20-21
6083205,"zfxtz,zwkoo",F100-2208,20-21
0469661,"mykxs,npmbu",F100-2208,19-20
9890391,"tbxkr,anzho",F100-2208,19-20
9593141,"ybsgc,xtcac",F100-2208,20-21
4505383,"ahmdn,fswhs",F100-2208,19-20
5407087,"crlih,gcxaf",F100-2208,20-21
8357346,"xrfmy,mqpkc",F100-2208,19-20
1318006,"iufqr,wdiyf",F100-2208,20-21
6262989,"lponv,rpebt",F100-2208,20-21
0990858,"qmhwi,ejwtp",F100-2208,20-21
4047719,"lopav,tfcas",F100-2208,20-21
2460642,"ogrgh,ziusj",F100-2208,19-20
0739677,"xtsla,kavai",F100-2208,20-21
8391581,"jwhga,vmmme",F100-2208,20-21
2217149,"fnsel,zfmfc",F100-2208,20-21
5507933,"rdqwy,zkvil",F100-2208,20-21
0859677,"izrjt,qiofa",F100-2208,19-20
1408170,"xsrhx,thdtq",F100-2208,20-21
6422990,"valdx,jghir",F100-2208,20-21
5587112,"qndik,fxmlb",F100-2208,20-21
5290447,"blvdl,qguzv",F100-2208,19-20
2812268,"bmjxn,pbtxv",F100-2208,20-21
4776838,"jwuvy,hdvfc",F100-2208,20-21
6400832,"jhept,hinuj",F100-2208,19-20
7210326,"gcusk,sgqsf",F100-2208,19-20
1284467,"irxsn,eejqp",F100-2208,20-21
1563698,"pvhlz,zsmlu",F100-2208,20-21
3735267,"wxpbj,hnqdm",F100-2208,19-20
2004545,"seini,kstlw",F100-2208,19-20
3120965,"xmnbm,jnvzn",F100-2208,19-20
8337801,"wagys,fhuma",F100-2208,20-21
8773469,"qzqhz,fvaho",F100-2208,19-20
5629595,"fouub,zxfjr",F100-2208,20-21
5803553,"ckgmq,sphbp",F100-2208,19-20
5866926,"mnznx,khtdq",F100-2208,19-20
5492335,"woozf,dxtjc",F100-2208,20-21
6083072,"xktyt,prxae",F100-2208,19-20
4473811,"kiolg,oagxt",F100-2208,20-21
0253827,"zylnd,rituj",F100-2208,19-20
1466416,"hpjph,gzlcd",F100-2208,19-20
5272892,"rnsgs,ordmi",F100-2208,20-21
4544803,"kigoz,iferv",F100-2208,20-21
0960703,"vydrt,kqllv",F100-2208,20-21
1854649,"teozu,pffcv",F100-2208,20-21
7663626,"nyaqs,hsily",F100-2208,20-21
7491025,"mhkif,dvruq",F100-2208,20-21
2398704,"tklnj,jnsqd",F100-2208,19-20
3781810,"onobt,ownzh",F100-2208,19-20
9280875,"qvymh,qlcup",F100-2208,19-20
9415464,"osrfi,frfwy",F100-2208,20-21
4721279,"siegj,bshxp",F100-2208,20-21
7632138,"wfvum,dwssh",F100-2208,20-21
2743877,"bfhgn,svsoo",F100-2208,19-20
9753116,"bcjrk,elaxa",F100-2208,19-20
4988261,"zvxfv,uvmwv",F100-2208,19-20
5828984,"sukee,afthg",F100-2208,20-21
2167695,"zwcpf,borra",F100-2208,19-20
5685870,"hzecg,oiojs",F100-2208,20-21
4389386,"vnvll,ygwgg",F100-2208,20-21
7074712,"equru,qgzoe",F100-2208,20-21
1009667,"mdvjb,qicfm",F100-2208,20-21
6102050,"yuljt,rjabp",F100-2208,20-21
4495900,"zsudf,lszxx",F100-2208,19-20
2180070,"hpwcw,ibcff",F100-2208,19-20
4065849,"vrqvj,iysty",F100-2208,19-20
8690920,"btrfl,lsktb",F100-2208,20-21
4676321,"mmntd,xgcgi",F100-2208,20-21
3674895,"xenxp,wpemo",F100-2208,19-20
3925246,"nhjbm,qikih",F100-2208,20-21
2545765,"xqrnz,wupjf",F100-2208,20-21
0581349,"ewpex,ukath",F100-2208,19-20
4299829,"nkzaz,rinkl",F100-2208,20-21
0008843,"luill,mmfxa",F100-2208,19-20
2002008,"mjdxr,imqbu",F100-2208,19-20
9443113,"wgqwx,tuxuh",F100-2208,19-20
1999822,"rjkgs,kwrth",F100-2208,20-21
1378462,"asmrl,cbgje",F100-2208,20-21
3484277,"uwwqw,ocogt",F100-2208,19-20
5344446,"huhiu,soppt",F100-2208,20-21
6668406,"zmttj,qrplw",F100-2208,20-21
4625710,"jgdru,cupwy",F100-2208,19-20
8109490,"rhhxk,vvuyk",F100-2208,19-20
8251213,"vbljw,ckqro",F100-2208,19-20
3792432,"zicuy,laolo",F100-2208,19-20
0818715,"lnmii,rjsai",F100-2208,20-21
2733330,"xvksq,ufmng",F100-2208,20-21
1077932,"norsf,xixbm",F100-2208,20-21
0225544,"ggtxv,nvcgr",F100-2208,20-21
0936151,"phlkx,jmgps",F100-2208,20-21
8847493,"levin,pcdfl",F100-2208,19-20
2278780,"tlals,ouogb",F100-2208,19-20
2010159,"afzkw,tlxet",F100-2208,20-21
0861465,"ljwou,kfwwc",F100-2208,20-21
2916968,"bjdlc,zrvld",F100-2208,19-20
3812806,"mwrmr,tpufm",F100-2208,19-20
0881460,"tjafh,xxmfj",F100-2208,20-21
2423145,"ttuju,bnnnu",F100-2208,20-21
1731062,"hwmqm,ybtup",F100-2208,19-20
3908517,"tcyoq,fozba",F100-2208,19-20
5742510,"ifkqg,wppnr",F100-2208,19-20
0972109,"owehd,gpxmp",F100-2208,19-20
4292149,"jwaey,jkvyd",F100-2208,20-21
9873263,"lidic,kiigx",F100-2208,19-20
8835401,"kdnwj,emlht",F100-2208,20-21
0946504,"rcqcy,buhdu",F100-2208,19-20
3682250,"apomu,ayeat",F100-2208,20-21
0905755,"ugjmd,niyiv",F100-2208,19-20
5592065,"ijapn,jgvwf",F100-2208,20-21
8473917,"kvjay,kyjfw",F100-2208,19-20
1971741,"yhslz,waysy",F100-2208,19-20
8708892,"qzqdw,nlxvl",F100-2208,20-21
0588814,"uhewc,mrxjy",F100-2208,19-20
5262339,"towcj,hvgfq",F100-2208,19-20
4929831,"xgixn,shbso",F100-2208,20-21
7075339,"lhjqo,ybgyu",F100-2208,19-20
6460283,"govte,sdezg",F100-2208,19-20
2078194,"hebba,shwob",F100-2208,19-20
5165791,"qgepo,maqmd",F100-2208,20-21
9539629,"wueai,lodqe",F100-2208,20-21
4501413,"uolon,qygca",F100-2208,19-20
3384207,"xdvsk,opkig",F100-2208,20-21
9166933,"lgpbu,cytbw",F100-2208,20-21
7133969,"qycwr,jdgce",F100-2208,20-21
9560097,"sednc,kyqjc",F100-2208,20-21
4730536,"pvptk,czwki",F100-2208,20-21
8302413,"nptza,nqovf",F100-2208,19-20
9318758,"hrfvh,sicwv",F100-2208,19-20
3544886,"xlxyk,uocmd",F100-2208,19-20
1927303,"cvvyx,twzpc",F100-2208,20-21
6989400,"fbgoi,pfuyv",F100-2208,20-21
9171656,"ajwtk,ppxub",F100-2208,19-20
8640072,"pyrez,quidq",F100-2208,20-21
3513559,"wzfbh,adxjq",F100-2208,19-20
9796874,"rfwse,yahkq",F100-2208,19-20
3557356,"xkrro,yzpat",F100-2208,20-21
3644553,"atxyn,jdpjg",F100-2208,19-20
6955577,"pzwjb,tajxk",F100-2208,19-20
3199739,"olddr,fueso",F100-2208,19-20
4294672,"molaz,fsdpw",F100-2208,20-21
1759384,"lsbyq,nkcwz",F100-2208,20-21
4718736,"acqhw,zaqhe",F100-2208,20-21
3635906,"hybol,qrvdd",F100-2208,19-20
0508887,"rwugx,csvcr",F100-2208,20-21
4038615,"zksrv,uyeqe",F100-2208,20-21
9892248,"dovtd,icphr",F100-2208,19-20
9245399,"cxwdq,gugqx",F100-2208,20-21
8479273,"fnhxe,slkfz",F100-2208,19-20
6315349,"bastp,qkbts",F100-2208,19-20
2001773,"azhaz,cjmnc",F100-2208,19-20
0005782,"mhjje,dbkaf",F100-2208,20-21
2537133,"fiyor,ytcxs",F100-2208,20-21
6062991,"kuewy,oykka",F100-2208,19-20
8328702,"otgeq,akcjj",F100-2208,20-21
2198823,"nehvm,wxqeo",F100-2208,19-20
9138271,"ziydh,axrjj",F100-2208,19-20
3752280,"ymhge,qbmft",F100-2208,20-21
0031223,"figzl,wxpvt",F100-2208,20-21
8177421,"bchhe,owgdf",F100-2208,20-21
2534935,"csyyo,otfix",F100-2208,19-20
9498303,"icztx,dqjix",F100-2208,19-20
8630100,"xolkw,vdljz",F100-2208,19-20
7191359,"bycrw,vuqdy",F100-2208,19-20
0120707,"owrgf,gwzfr",F100-2208,19-20
7060874,"gdcci,exhlm",F100-2208,20-21
0107901,"ntqem,iiueq",F100-2208,20-21
2002117,"mtcvy,tbmps",F100-2208,19-20
9799391,"fuvkr,xhfxw",F100-2208,20-21
5029254,"jerhi,pavmi",F100-2208,20-21
2456260,"ojknr,teovt",F100-2208,19-20
5728201,"szhbd,fdows",F100-2208,20-21
5893601,"ihobj,yuzoj",F100-2208,20-21
4334708,"atrda,qnxcj",F100-2208,20-21
2389608,"wvfov,ktlvv",F100-2208,19-20
9753476,"dyona,bmalx",F100-2208,19-20
3928763,"aelof,oqhdm",F100-2208,19-20
3930079,"mbbpc,ukson",F100-2208,20-21
0024225,"uqune,thsfw",F100-2208,19-20
3675282,"jqyes,cdpkr",F100-2208,19-20
1054262,"bpwfo,ofujv",F100-2208,19-20
3327898,"wjukh,kfxhu",F100-2208,19-20
2412950,"wymch,lswar",F100-2208,19-20
0634219,"lfcaq,bfyvy",F100-2208,20-21
5085313,"fiwwo,twtqk",F100-2208,20-21
8698731,"nthft,sctbq",F100-2208,20-21
8002729,"xuaju,buiyh",F100-2208,19-20
4739377,"toanl,klucx",F100-2208,19-20
1833519,"xtxwu,lptln",F100-2208,19-20
4888996,"foury,cxzzd",F100-2208,20-21
0959799,"nrxfq,hbrjd",F100-2208,20-21
3611547,"lgntv,xisvt",F100-2208,20-21
7369903,"arwlj,bldnx",F100-2208,19-20
5569450,"xtrwr,qphqr",F100-2208,19-20
8918396,"qljvl,yirni",F100-2208,19-20
1222027,"mmtkq,omzwm",F100-2208,20-21
3188215,"pdffp,qjhkj",F100-2208,19-20
9765656,"kkika,cyhkh",F100-2208,19-20
9270854,"weuxl,adkio",F100-2208,19-20
8076703,"shwkx,ghwgv",F100-2208,19-20
5512459,"xjizq,fuxoh",F100-2208,20-21
0108097,"nngcw,cpkgs",F100-2208,19-20
6052414,"mvgrf,cdbcm",F100-2208,20-21
9682836,"rntne,sbhah",F100-2208,19-20
7032422,"zgyre,hytis",F100-2208,19-20
0732146,"uqskm,gptja",F100-2208,20-21
1514084,"poyeh,giono",F100-2208,19-20
7754225,"bvfwm,iscwz",F100-2208,20-21
4672071,"hywbj,xuzge",F100-2208,19-20
8038465,"bkdtm,owkpi",F100-2208,20-21
2430353,"ogpsz,mhnob",F100-2208,20-21
7756176,"zmxsv,lamgs",F100-2208,19-20
9319685,"fgnmg,mdwhb",F100-2208,20-21
3448979,"jzoiy,pkhem",F100-2208,20-21
7343744,"xlcys,ihdzu",F100-2208,19-20
8426257,"gflzs,jsdyc",F100-2208,19-20
5939130,"zwjcu,gvbxi",F100-2208,19-20
9886782,"gqcgm,pbrcl",F100-2208,20-21
2456157,"aetpe,osbic",F100-2208,19-20
3664245,"cpnfp,wbmtx",F100-2208,20-21
0733183,"vgkpz,uavwl",F100-2208,20-21
1419770,"octgx,mrztu",F100-2208,20-21
2394362,"nnryw,wkssi",F100-2208,19-20
2112516,"pvvov,xldcx",F100-2208,20-21
9545598,"vxfxd,dmqvg",F100-2208,20-21
9765288,"csewh,hqywp",F100-2208,19-20
5822438,"xxcvx,pivkn",F100-2208,19-20
6355682,"wgcxv,czloh",F100-2208,20-21
4082949,"ztxnr,fumcu",F100-2208,19-20
3923244,"lztpl,ihqhq",F100-2208,19-20
2315671,"ruyqh,udeid",F100-2208,19-20
5851099,"brjuw,gpfja",F100-2208,20-21
9454291,"wumyp,vrbkn",F100-2208,20-21
4569276,"vmmnc,kukrv",F100-2208,20-21
8547911,"jabel,fcxgg",F100-2208,20-21
4261411,"eesbz,tiwmm",F100-2208,20-21
7189379,"caiak,jeosl",F100-2208,20-21
8431327,"ylhkc,irhfv",F100-2208,20-21
4812986,"rfzvo,qaulp",F100-2208,20-21
6120090,"vzoyq,lptrw",F100-2208,20-21
4041739,"oqgsu,dorii",F100-2208,20-21
4414438,"fhdty,tndes",F100-2208,19-20
0926874,"xfzrt,klarn",F100-2208,19-20
6959531,"myaed,rxnwg",F100-2208,19-20
0357140,"haibw,vtbdj",F100-2208,20-21
7871719,"ahbez,mxsyq",F100-2208,19-20
1734950,"obngr,vfflr",F100-2208,19-20
0057933,"wfioa,kwdki",F100-2208,19-20
0679203,"awenu,shhei",F100-2208,19-20
6806976,"clyhi,tvctl",F100-2208,19-20
0848141,"wcyur,saolr",F100-2208,19-20
9662439,"palhk,yvpzx",F100-2208,19-20
2081019,"yudyd,fgmqn",F100-2208,19-20
3393391,"jzvnx,qcvsp",F100-2208,20-21
2364138,"yvwht,spcxy",F100-2208,20-21
8750080,"ihqbq,tphpp",F100-2208,19-20
5823390,"lcues,xawhr",F100-2208,20-21
4209288,"wzkqi,fkuqc",F100-2208,19-20
9121115,"sbxqq,ovhzi",F100-2208,19-20
3365263,"aotwb,wifhq",F100-2208,20-21
8065861,"anasw,vdkiw",F100-2208,19-20
1819676,"bsitk,nxypc",F100-2208,19-20
6218484,"czaic,evoqk",F100-2208,20-21
7317309,"qbypi,oejmd",F100-2208,20-21
9263793,"tmqfr,psaaz",F100-2208,20-21
8640423,"vwqte,mwsxr",F100-2208,19-20
7370721,"lsxaj,jdmkr",F100-2208,19-20
6001368,"wjdhu,dcbfa",F100-2208,20-21
6469402,"nakug,pxfld",F100-2208,19-20
2543688,"thgde,qrkgl",F100-2208,20-21
1241594,"ndrrs,cicje",F100-2208,20-21
9046151,"bkdhp,nlwzn",F100-2208,20-21
4165772,"qnaqf,iezrb",F100-2208,19-20
5115809,"sxpjj,zbxra",F100-2208,19-20
1558621,"kzmep,chhab",F100-2208,19-20
2959712,"kdgbp,alfhf",F100-2208,20-21
4440307,"esvdo,zffsk",F100-2208,19-20
2280391,"ctmlm,uydpm",F100-2208,19-20
1695734,"irjzi,qnmnu",F100-2208,20-21
9686972,"oqswg,tebyb",F100-2208,20-21
2308176,"aqniu,ysxux",F100-2208,20-21
1031778,"dpfnk,fniyv",F100-2208,20-21
4746145,"ahjzl,ieafu",F100-2208,19-20
7998875,"oqqoc,ewfor",F100-2208,20-21
7808116,"zaskt,zpnda",F100-2208,20-21
7524401,"naltx,fbwdl",F100-2208,20-21
5109709,"fappd,tubsb",F100-2208,20-21
9720165,"nzzja,tyhfm",F100-2208,19-20
8045556,"lswsb,jfcon",F100-2208,20-21
9782899,"vnvwo,asqlg",F100-2208,20-21
4575887,"xddzm,lxxyk",F100-2208,19-20
1955641,"xfltu,nhjqc",F100-2208,19-20
1301234,"rlwri,camka",F100-2208,19-20
1032261,"rrdwx,rwgvx",F100-2208,20-21
2966880,"gjwoi,fkoyu",F100-2208,20-21
8622900,"zlylh,bryxd",F100-2208,19-20
6213807,"nkpzb,eebwm",F100-2208,19-20
9782344,"amdmi,fysph",F100-2208,19-20
8240223,"agktf,huaij",F100-2208,20-21
9201376,"uitzm,fowfe",F100-2208,20-21
6331530,"wwqen,hgztw",F100-2208,19-20
5621774,"qersa,zqujm",F100-2208,19-20
4336395,"uouhq,hyiyq",F100-2208,20-21
3276270,"mavwu,jnkwl",F100-2208,20-21
2518447,"hcmsl,watsb",F100-2208,20-21
5895752,"ercjs,qjtgb",F100-2208,20-21
6961829,"wzqfn,ncldl",F100-2208,19-20
2257057,"akdrz,udtui",F100-2208,19-20
1358118,"agjpd,ejwad",F100-2208,19-20
1130135,"czfsf,thsex",F100-2208,20-21
4422681,"nsofb,nfkfl",F100-2208,19-20
6269904,"cwbwm,nrwgc",F100-2208,20-21
3966066,"moveo,qziqd",F100-2208,20-21
7439843,"cffys,tlxuc",F100-2208,19-20
2007607,"rpqsk,ubnhh",F100-2208,20-21
0460327,"ybekp,aqksw",F100-2208,19-20
2164929,"noycp,jetin",F100-2208,20-21
0430161,"amlqr,qigwg",F100-2208,19-20
6964933,"odnld,mcjno",F100-2208,19-20
7265500,"oomlb,fsoav",F100-2208,19-20
5130138,"pdefq,ggkdr",F100-2208,20-21
3936426,"jjxmr,jpghz",F100-2208,19-20
8539511,"rrpjf,yrnes",F100-2208,19-20
0691325,"zxcpp,coudv",F100-2208,19-20
0853516,"dsrdy,jksrt",F100-2208,19-20
4481273,"worvn,djbth",F100-2208,19-20
2758102,"ydysx,owtwz",F100-2208,20-21
8511854,"ylsur,idhxe",F100-2208,20-21
0910802,"zrrkg,uxzku",F100-2208,19-20
0966315,"wcjbg,jvptb",F100-2208,20-21
2630325,"iyzjj,lxxip",F100-2208,20-21
6844362,"xuarb,yekke",F100-2208,19-20
3666641,"ykzen,mlajd",F100-2208,20-21
8176891,"fgdgz,amuae",F100-2208,19-20
9154036,"usipw,ztnng",F100-2208,19-20
8668388,"gafhf,vnktj",F100-2208,19-20
0791167,"qxmud,ucnvi",F100-2208,19-20
6003032,"efawj,fkbyb",F100-2208,20-21
3901822,"iivpv,nahvw",F100-2208,19-20
7291886,"izjac,wggad",F100-2208,20-21
3910855,"jbcyq,dhwpb",F100-2208,20-21
9543679,"mxnjk,myizm",F100-2208,20-21
1627578,"dexvl,droxu",F100-2208,20-21
6002461,"zubje,kxgcx",F100-2208,20-21
1456666,"xqcbs,hfaar",F100-2208,19-20
9871225,"rocwx,rpwlr",F100-2208,20-21
5607070,"vwxmt,fmiof",F100-2208,20-21
0890349,"huobr,zxivs",F100-2208,20-21
1811103,"fuyqx,lgtdb",F100-2208,20-21
9884318,"vzxwz,egbtn",F100-2208,20-21
2385400,"dhalq,kgdzn",F100-2208,20-21
9971518,"jyvfi,qkaiw",F100-2208,20-21
4266297,"iemqn,trbzm",F100-2208,19-20
5232923,"omqyr,qixud",F100-2208,19-20
9890832,"aexlx,tnkbp",F100-2208,19-20
7724742,"puluc,quzqi",F100-2208,20-21
2081750,"bklsy,bhgzd",F100-2208,19-20
4292193,"ddcsm,isxds",F100-2208,19-20
9079058,"eglps,jkppj",F100-2208,19-20
7815121,"eihun,pufyl",F100-2208,19-20
9918263,"ppzix,uhfff",F100-2208,19-20
3113880,"vzqqg,svetj",F100-2208,19-20
6891006,"spqez,nxfch",F100-2208,20-21
0103043,"nwqbw,whgxj",F100-2208,20-21
1891001,"cdxna,ltvjm",F100-2208,19-20
8670422,"ofmfh,wthut",F100-2208,20-21
5226864,"mlcbh,xatgl",F100-2208,19-20
6981525,"hnouf,vjwkr",F100-2208,20-21
8968726,"cfely,hzikb",F100-2208,20-21
4129755,"qtzny,awejd",F100-2208,20-21
1979188,"zbhbe,palsi",F100-2208,20-21
6622378,"airif,wkudq",F100-2208,19-20
5496190,"cmada,wkwte",F100-2208,20-21
4192453,"wttmq,rsylb",F100-2208,20-21
3315912,"pyicy,jnovq",F100-2208,19-20
5816403,"kyeku,fqppv",F100-2208,19-20
4541293,"slogg,foesy",F100-2208,19-20
6967921,"npvfl,yfqtb",F100-2208,19-20
4505166,"sqzzf,ndffr",F100-2208,20-21
3050797,"dfmjd,sfilk",F100-2208,20-21
5710937,"eharr,xgtjt",F100-2208,20-21
0068774,"wtnsl,moaao",F100-2208,19-20
8466721,"ntysx,tatgq",F100-2208,20-21
7644895,"copmb,dkzap",F100-2208,20-21
8311175,"tfdyn,vubvl",F100-2208,20-21
7887326,"xnrzt,xfilc",F100-2208,20-21
1926368,"qybni,ibtii",F100-2208,20-21
5657908,"omaad,plulx",F100-2208,19-20
8801291,"gvfdb,zryoi",F100-2208,20-21
3892080,"fypiq,mfyql",F100-2208,19-20
6796919,"rlrih,lkuaf",F100-2208,19-20
8560375,"dlshy,uunnw",F100-2208,20-21
4657358,"ukczg,akgjo",F100-2208,19-20
8322749,"drcmj,irolz",F100-2208,19-20
4009581,"mnvvm,fycgp",F100-2208,20-21
3474904,"xuqjw,ebgua",F100-2208,19-20
2755715,"tmams,qaqpm",F100-2208,20-21
1944548,"ddxui,nycwr",F100-2208,20-21
1246674,"kxjog,oilqu",F100-2208,19-20
0465991,"dmccj,nkpcv",F100-2208,20-21
2173651,"zzqhr,cbwtf",F100-2208,19-20
1710460,"dfmwx,qkagl",F100-2208,19-20
9816675,"bkwab,zvyyv",F100-2208,19-20
6750643,"qpiml,vkijm",F100-2208,19-20
8506060,"ugovn,hzalr",F100-2208,20-21
9224767,"xopkb,tylhc",F100-2208,20-21
8573064,"mxwyq,gfqqt",F100-2208,19-20
9718113,"znqon,mnbgy",F100-2208,20-21
2744770,"clndz,uwymn",F100-2208,20-21
0292016,"uaqui,vaqmx",F100-2208,19-20
6256747,"jcgsm,cnygo",F100-2208,19-20
7335706,"omiom,tmrwt",F100-2208,20-21
4025065,"ysoqh,dpyol",F100-2208,20-21
7854256,"dbsre,dmpdc",F100-2208,19-20
2489643,"sytvm,gtzet",F100-2208,19-20
6489895,"hjtji,magtd",F100-2208,19-20
4409637,"rrili,ijhru",F100-2208,20-21
1980660,"noiap,zanln",F100-2208,20-21
9696671,"ivhxg,slxta",F100-2208,19-20
5898647,"hffpv,svipv",F100-2208,20-21
1848141,"vshwq,hyvyj",F100-2208,19-20
9311460,"cfedo,vgtcp",F100-2208,19-20
9511858,"vqjrm,ihrpa",F100-2208,20-21
4947832,"tcqvh,oaraa",F100-2208,19-20
5264528,"pxfbm,bmhsg",F100-2208,20-21
3953907,"oofeg,zmgqm",F100-2208,19-20
5080358,"kpclq,dsvcz",F100-2208,20-21
8167534,"tjqpq,swdge",F100-2208,19-20
3625917,"bdabi,lrscz",F100-2208,20-21
7279175,"tnrqg,hfyia",F100-2208,20-21
1403526,"jykes,lzkiz",F100-2208,20-21
0782733,"zljun,zpniv",F100-2208,20-21
3469629,"mewzn,waucx",F100-2208,20-21
8564359,"mrlfy,oekjp",F100-2208,19-20
4949778,"sqbbt,nwwwn",F100-2208,20-21
